gene	logFC_discovery	FDR_discovery	logFC_validation	FDR_validation	concordant	max_FDR_across_cohorts
CLSTN1	-0.964661012416061	0.496468163143016	-0.489812639516066	0.000464620375852381	TRUE	0.496468163143016
CLSTN3	-0.294223230085048	0.708418895272971	-1.26069665833334	0.00000244293161395333	TRUE	0.708418895272971
CLTA	0.116119648040395	0.918252923527222	0.220262582073095	0.00232032600345007	TRUE	0.918252923527222
CLTB	0.268121766953138	0.817625094412589	0.216943161705373	0.096767060654233	TRUE	0.817625094412589
CLTC	-0.136194723864149	0.924531882089259	0.5261135853724	0.000000000058076911020854	FALSE	0.924531882089259
CLTCL1	-0.294073789267058	0.605780458635716	-3.93856414500491	0.000000000000000000000000000000331121403392394	TRUE	0.605780458635716
CLU	1.63330733880656	0.452797746312401	-0.845047518697808	0.000336447582915203	FALSE	0.452797746312401
CLUAP1	-0.329972833626047	0.720987619209023	0.00482352493518157	0.967239727123381	FALSE	0.967239727123381
CLUH	-0.433965668033444	0.630322601423096	-0.146317778393844	0.471751921969964	TRUE	0.630322601423096
CMAHP	0.889359670867826	0.515244090704175	-0.518360842076438	0.10430061017342	FALSE	0.515244090704175
CMAS	-0.362915448669242	0.853687025910753	-0.839050556424668	0.0000000186723250262446	TRUE	0.853687025910753
CMBL	-0.590258506171318	0.579430841424886	0.360402360035798	0.0000603637828920235	FALSE	0.579430841424886
CMC1	0.852721393173632	0.330690826813406	-0.490846560085596	0.00903394232551994	FALSE	0.330690826813406
CMC2	0.43707735374506	0.627952912995646	0.624156531167126	0.0000951797487171964	TRUE	0.627952912995646
CMC4	0.535803404388367	0.569813085424439	0.566826855152149	0.000447723731769916	TRUE	0.569813085424439
CMIP	-0.634862494947274	0.654036534267097	0.272197069953807	0.0947144016861392	FALSE	0.654036534267097
CMKLR1	0.247348265411847	0.486718910786878	-1.02366787235058	0.00000644874588262434	FALSE	0.486718910786878
CMPK1	0.693218312320452	0.279616144894226	0.292996624651971	0.0524202269935014	TRUE	0.279616144894226
CMPK2	-0.501651838595537	0.853540838813824	-1.01971731182683	0.00238052504516653	TRUE	0.853540838813824
CMSS1	0.00349500689891258	0.998964504743758	0.268389588634763	0.276800574125748	TRUE	0.998964504743758
CMTM2	0.325282811032488	0.659764555863687	-0.578886666532348	0.00138944508476911	FALSE	0.659764555863687
CMTM3	0.511082624718478	0.646812303910281	-0.034387135170836	0.828988263352757	FALSE	0.828988263352757
CMTM4	-0.671960344926291	0.484014078389843	-0.570200534988654	0.045824542935412	TRUE	0.484014078389843
CMTM6	1.38443392743129	0.415621353110047	0.623248529963617	0.0000000000000347433954286432	TRUE	0.415621353110047
CMTM7	1.35793676661541	0.23876816720894	-0.785961542866508	0.000000000000000000122055179560934	FALSE	0.23876816720894
CNBP	0.383286773317369	0.604646142686236	0.122049665859878	0.00708856781451902	TRUE	0.604646142686236
CNDP2	0.681484201685485	0.487621579540635	-0.0884172447192899	0.525497301310152	FALSE	0.525497301310152
CNEP1R1	-0.222284051514445	0.881860378860917	-0.335689706338742	0.000296924569044615	TRUE	0.881860378860917
CNIH4	-0.587226187329538	0.862880844699203	-0.615129950261345	0.0000000000372713641907266	TRUE	0.862880844699203
CNN2	0.590539477509926	0.369610227964848	-0.260362295719508	0.000181210078729909	FALSE	0.369610227964848
CNNM2	-0.587303902101776	0.558649111982948	-0.339317304199007	0.232958413474729	TRUE	0.558649111982948
CNNM3	-0.453955065810533	0.667490108374071	-0.112267643066388	0.304589208824525	TRUE	0.667490108374071
CNNM4	-0.119537411074546	0.881860378860917	1.23696053648049	0.00000728042944145462	FALSE	0.881860378860917
CNOT1	0.516011150156761	0.279616144894226	0.047362117533976	0.629308924204767	TRUE	0.629308924204767
CNOT10	0.111321332508828	0.912666768940815	-0.38421375660315	0.0009179025061715	FALSE	0.912666768940815
CNOT11	-0.15066344381647	0.868587956308912	0.140958748087071	0.443658364469905	FALSE	0.868587956308912
CNOT2	0.407474867508908	0.70556234993833	0.175699498895455	0.0310273260218468	TRUE	0.70556234993833
CNOT3	-0.037259553453362	0.979567412953758	-0.330687261912031	0.0199583830311891	TRUE	0.979567412953758
CNOT4	-0.35092831761865	0.861959637039979	-0.294222692023372	0.0362373161229038	TRUE	0.861959637039979
CNOT6	-0.567884568833583	0.325747568575248	-0.55447581523021	0.0374675369334279	TRUE	0.325747568575248
CNOT6L	-1.08969042563444	0.30241588927764	-0.67493821021368	0.0019432160353393	TRUE	0.30241588927764
CNOT7	-0.0535473991908901	0.972835858291362	-0.272092542025095	0.0259054097308134	TRUE	0.972835858291362
CNOT8	0.803746835989523	0.318970169021732	-0.169914822050347	0.0153559769699034	FALSE	0.318970169021732
CNP	-0.0350161641241478	0.995817426384687	-0.471911329213464	0.000330930541180608	TRUE	0.995817426384687
CNPPD1	-0.0373457243881346	0.978930263023585	-0.324338895254744	0.0000023406353093149	TRUE	0.978930263023585
CNPY2	-0.242112197098973	0.631950679257396	-0.205165244500103	0.129108477944392	TRUE	0.631950679257396
CNPY3	-1.02938614379877	0.205954538436366	-0.549538640994967	0.00000000000000000000308336031510789	TRUE	0.205954538436366
CNPY4	-0.0773199068415726	0.95034972624355	-1.51573556965124	0.00000000419664020007733	TRUE	0.95034972624355
CNRIP1	-0.450526977132672	0.814658385652885	0.927260664795638	0.000984532034696221	FALSE	0.814658385652885
CNST	-1.22839933591107	0.635873957119839	1.3157585192102	0.00000000000000166985804090551	FALSE	0.635873957119839
CNTD1	-0.0166062188072651	0.968202896913846	0.6629144822959	0.00722045509361482	FALSE	0.968202896913846
CNTLN	0.767428026156707	0.24014979846994	-0.555932552613149	0.0000514751162283247	FALSE	0.24014979846994
CNTNAP3	-0.83854685686391	0.375275591397095	-2.08204555398622	0.000000000000000000000553981199533913	TRUE	0.375275591397095
CNTNAP3B	-0.83854685686391	0.375275591397095	-1.85806820853047	0.00000000000000000000015560763559395	TRUE	0.375275591397095
CNTRL	0.108126170298494	0.959498410389397	-1.25864498885443	0.00000000000000000532565777392335	FALSE	0.959498410389397
CNTROB	0.0502970878518489	0.95904155425089	0.313896458071004	0.0892624299996282	TRUE	0.95904155425089
COA1	0.259397545433225	0.868082764035466	0.183497703545461	0.098527270059853	TRUE	0.868082764035466
COA3	0.130416829098627	0.885096175517733	-0.400445817017742	0.00667262749098587	FALSE	0.885096175517733
COA4	0.503997996455073	0.635907506027717	0.0796152487495174	0.467156248265358	TRUE	0.635907506027717
COA5	-0.250138731681711	0.795027055597865	-0.677175522189945	0.00000000796149900342117	TRUE	0.795027055597865
COA6	0.212838334408891	0.897127029068848	0.564730416472437	0.00218420273124276	TRUE	0.897127029068848
COASY	0.158304588653204	0.852036201996761	-0.601348060430668	0.00000000278040222399722	FALSE	0.852036201996761
COCH	0.0931969576088667	0.979377994767575	-1.80711964181822	0.000000000837345618865796	FALSE	0.979377994767575
COG1	-0.419857379817733	0.728038658308439	-0.272150107378849	0.176046372340517	TRUE	0.728038658308439
COG2	-0.371229248074591	0.72188420900577	-1.05617202705059	0.00000000000027906536700315	TRUE	0.72188420900577
COG3	-0.19146930834009	0.875461839740665	0.580287787422294	0.000427427457658221	FALSE	0.875461839740665
COG4	0.0552940676077744	0.963116612148563	-2.22081499829754	0.000000000000000000000140658176506255	FALSE	0.963116612148563
COG5	-0.103149351043458	0.951303109708035	-0.65475060632422	0.0000846209895539846	TRUE	0.951303109708035
COG6	-0.240631064571527	0.812522677800945	-0.924197008127013	0.00000389540973765104	TRUE	0.812522677800945
COG7	-0.948384922361385	0.243264525067505	-0.86442075394573	0.000166577673681987	TRUE	0.243264525067505
COG8	-0.0292556230702576	0.983682309825921	-0.923391387673249	0.00000332364518011791	TRUE	0.983682309825921
COIL	-0.586790923700009	0.535567524195923	0.758654832430469	0.0000434210763773078	FALSE	0.535567524195923
COL18A1	0.21742191585416	0.923665858744999	-1.41325069864202	0.00000000000000372326162921258	FALSE	0.923665858744999
COL4A2	1.57467647083233	0.285758622615694	2.47665199118886	0.000000000000000000157851896997647	TRUE	0.285758622615694
COL7A1	0.417463012681058	0.68915753491481	2.88220336353504	0.00000000000000000000166616317018267	TRUE	0.68915753491481
COL8A2	0.610049803797181	0.320260509914761	-0.98951094589712	0.0000121246156590981	FALSE	0.320260509914761
COL9A2	0.454256594139353	0.862555646199538	-0.735330397888963	0.0331876268607933	FALSE	0.862555646199538
COL9A3	0.314680905181359	0.888854768965391	-3.1960633065168	0.00000000000000000000000107971389891287	FALSE	0.888854768965391
COLEC12	-0.479847710117897	0.818020923722287	2.49515882089928	0.0000000000000000145259282474351	FALSE	0.818020923722287
COLQ	-0.232578321370464	0.569036588484955	-0.392407059043881	0.138067902166576	TRUE	0.569036588484955
COMMD1	0.602491847582	0.425925977115198	-0.76878550218788	0.000000356311247386004	FALSE	0.425925977115198
COMMD10	-0.00257137783213324	0.999565201942227	-0.567043756828293	0.0000725365426084836	TRUE	0.999565201942227
COMMD2	0.422743634156672	0.644262739670746	-0.299249723008459	0.0222965851061813	FALSE	0.644262739670746
COMMD3	0.250803205332725	0.814968192868998	-0.427332951451446	0.000639782058401111	FALSE	0.814968192868998
COMMD4	0.2287555707906	0.796937841485793	0.846927401056126	0.000190919346504762	TRUE	0.796937841485793
COMMD5	0.0480555975317252	0.968637497555793	0.106103869891045	0.22954236672571	TRUE	0.968637497555793
COMMD6	0.779294166094937	0.409504765892258	-0.170809300552008	0.107311846634787	FALSE	0.409504765892258
COMMD7	0.00966506145211099	0.996491083466392	-0.26575144307572	0.054623455098189	FALSE	0.996491083466392
COMMD8	0.342353729581759	0.848696621147649	-0.759604043747673	0.0000000000134044735600292	FALSE	0.848696621147649
COMMD9	-0.158417765220372	0.884777620522913	-0.555294934821434	0.00000000053247491026919	TRUE	0.884777620522913
COMT	0.375446785195044	0.665882061059719	-0.469723361933149	0.0000139618096768326	FALSE	0.665882061059719
COMTD1	0.183452977455119	0.825272862586582	-1.17647610909012	0.00000000753724462468632	FALSE	0.825272862586582
COPA	0.171303522522262	0.829646139040652	0.117061266878039	0.145102748757903	TRUE	0.829646139040652
COPB1	0.310956414876264	0.708290970309468	0.209691931302998	0.0250174955630926	TRUE	0.708290970309468
COPB2	0.518140724453735	0.548993784416027	-0.501120811362533	0.00000776338767800217	FALSE	0.548993784416027
COPE	0.561006522608076	0.437288145203384	0.0286793630089148	0.581922006073193	TRUE	0.581922006073193
COPG1	0.0632739925634622	0.971191250539135	-0.483092331871134	0.00000288832988452593	FALSE	0.971191250539135
COPG2	-0.0902312114137001	0.957322776292493	-1.62427416811816	0.0000000000164538094071275	TRUE	0.957322776292493
COPRS	-0.0339723958472717	0.981134862936274	0.771172127589387	0.000268266067728728	FALSE	0.981134862936274
COPS2	0.787827016996605	0.327573529806759	0.428220231621601	0.000660265165016427	TRUE	0.327573529806759
COPS3	0.231506647521684	0.817481127553763	-0.738922291974856	0.0000000296596734120559	FALSE	0.817481127553763
COPS4	0.111974874515843	0.960212668374474	0.391840612661715	0.0382659697097937	TRUE	0.960212668374474
COPS5	0.462590151100329	0.687860939793487	-0.486121414254501	0.0000000786640338751559	FALSE	0.687860939793487
COPS6	0.195048967871914	0.82727897498592	-0.00616073986397403	0.952817667628135	FALSE	0.952817667628135
COPS7A	-0.249891343326562	0.86687736110008	-0.397437457177541	0.000109955000420373	TRUE	0.86687736110008
COPS7B	-0.29487725835272	0.714496747752244	-0.0424108702596611	0.854949745649861	TRUE	0.854949745649861
COPS8	0.139583895107849	0.96207913993854	0.712890794567659	0.0000205288744156828	TRUE	0.96207913993854
COPZ1	0.706052829278936	0.658629456536121	0.299737459026487	0.00426132562893369	TRUE	0.658629456536121
COQ10B	0.187766236916401	0.880283076049626	0.562677514038197	0.000000000242916964718654	TRUE	0.880283076049626
COQ2	0.192274698107308	0.776288886109553	0.269170457112302	0.257670859632833	TRUE	0.776288886109553
COQ3	-0.553940000791545	0.658805341781748	-0.523023720652885	0.0831183658896282	TRUE	0.658805341781748
COQ4	0.243761447839569	0.795304510477144	-0.817023775020779	0.0000147618429971841	FALSE	0.795304510477144
COQ5	-0.0591573238333254	0.966205895895388	-1.18899706426783	0.0000000410085919730435	TRUE	0.966205895895388
COQ6	-0.0996551209671619	0.908723838987643	-0.862789482215857	0.0000703817494625244	TRUE	0.908723838987643
COQ7	-0.341930278462118	0.662317113904548	-0.954012171013756	0.0000383718332134776	TRUE	0.662317113904548
COQ9	-0.149059842878519	0.893032234315761	-1.14037175585599	0.0000000578542023633548	TRUE	0.893032234315761
CORO1A	0.189908363531197	0.950191975388652	-1.30582376801254	0.0000000000000000000000000000000000000000000000000000000667318781386263	FALSE	0.950191975388652
CORO1B	0.323160353665252	0.662233284532533	-0.526665787627365	0.00000000179405928301417	FALSE	0.662233284532533
CORO1C	1.49636322091176	0.245251536887628	0.386231297339214	0.000000059927268817053	TRUE	0.245251536887628
CORO2A	-0.191001791222663	0.920775359181189	-0.167183892709001	0.183131001351093	TRUE	0.920775359181189
CORO7	0.100152964672846	0.944286170290289	-0.229386948918704	0.000688498436957115	FALSE	0.944286170290289
COTL1	0.850054275941851	0.350735740897776	-0.105325202256229	0.53407188523203	FALSE	0.53407188523203
COX10	-0.110411196181619	0.937321271483754	-0.796667496108694	0.00000152739741989318	TRUE	0.937321271483754
COX11	0.151825326057682	0.961500793330562	-1.238826554347	0.0000000000112686385316562	FALSE	0.961500793330562
COX14	0.519165959857238	0.611978144963337	0.241855705025449	0.0327939222357918	TRUE	0.611978144963337
COX15	0.292751083417373	0.840095082926105	-1.25864889297647	0.000000000000000108930570389127	FALSE	0.840095082926105
COX16	0.293757323760695	0.714657487344837	0.48158677182405	0.0000311749035755648	TRUE	0.714657487344837
COX17	0.4005131719618	0.809740773923685	0.369626725750213	0.00844212850791916	TRUE	0.809740773923685
COX18	-0.209995944987657	0.837657933153129	0.147858596716774	0.098527270059853	FALSE	0.837657933153129
COX19	-0.683306691792458	0.534402432830009	0.251089727327852	0.0538498268844745	FALSE	0.534402432830009
COX20	0.273265755544028	0.864502459850244	1.24134291823772	0.000000000000000000183333914240286	TRUE	0.864502459850244
COX4I1	0.37540792270332	0.736921210599128	0.00967933328717052	0.874249754290306	TRUE	0.874249754290306
COX5A	-0.161159979605757	0.910300274775149	0.270953897581143	0.000596517473864435	FALSE	0.910300274775149
COX5B	-0.0549588534388912	0.958440849867078	0.0319117957214168	0.75692470318413	FALSE	0.958440849867078
COX6A1	0.533127809347583	0.474175368212382	0.1856818095702	0.0277806761545968	TRUE	0.474175368212382
COX6B1	0.361874194778871	0.559542989306658	0.144523556597192	0.0302469404524686	TRUE	0.559542989306658
COX6B2	0.0764206499174915	0.887213680916035	0.391689381057152	0.0248656384528032	TRUE	0.887213680916035
COX6C	0.206545710015824	0.811988813943613	0.148350154089517	0.276979982578595	TRUE	0.811988813943613
COX7A2	0.466188064097796	0.701991431812333	0.446137320594896	0.00000172145620648316	TRUE	0.701991431812333
COX7A2L	0.232138707478363	0.802387999923048	-0.135913560416846	0.0721823056834685	FALSE	0.802387999923048
COX7B	-0.534578605367821	0.794446850321183	0.461081584638041	0.00000000538297680197752	FALSE	0.794446850321183
COX7C	0.402192797119708	0.518012177951512	-0.074045413495095	0.534236638119762	FALSE	0.534236638119762
COX8A	0.558880859926619	0.38247230444065	0.539733666209584	0.0000000000487172943623746	TRUE	0.38247230444065
CPA4	-0.0628614640315144	0.919796854861616	0.324530314275081	0.0322958566724692	FALSE	0.919796854861616
CPAMD8	-0.417178938976862	0.83176963276834	-1.22449942354275	0.0000000221723049974962	TRUE	0.83176963276834
CPD	1.24125785102939	0.416393039277729	2.00730784038204	0.000000000000000000000000000000000000000000000000000000000000000000373266044018098	TRUE	0.416393039277729
CPEB2	0.887236368251233	0.552715848048775	0.353917510192165	0.0715749162715373	TRUE	0.552715848048775
CPEB3	-0.706445961990085	0.925667839616004	-1.92706100177324	0.00000000000327309215993913	TRUE	0.925667839616004
CPEB4	-0.242377364726115	0.855427336120517	0.355112549404263	0.000171477794958887	FALSE	0.855427336120517
CPED1	0.382180665119773	0.633922238242973	-2.04053068854618	0.00000000000000000000340778953337627	FALSE	0.633922238242973
CPM	0.743775012212041	0.711916897951222	0.225054707215985	0.0192444325984995	TRUE	0.711916897951222
CPN2	0.127562600451565	0.749542197672215	0.908016686312175	0.0000000000283331539392939	TRUE	0.749542197672215
CPNE1	-0.000304547107468522	0.999774414666407	-0.49778435721499	0.00000000000716128192373527	TRUE	0.999774414666407
CPNE2	0.029453989999638	0.993400588995506	-0.38618917498031	0.0522342839457107	FALSE	0.993400588995506
CPNE3	-0.135325527839598	0.944409971946335	-1.07033726239133	0.000000000000000193681493498823	TRUE	0.944409971946335
CPNE5	-0.87130228958657	0.752047450754092	0.728784767301889	0.0080582809257617	FALSE	0.752047450754092
CPNE8	-0.506580796496566	0.844352802796055	-1.19728458404561	0.00000000000297540599209658	TRUE	0.844352802796055
CPOX	-0.412932287889646	0.834535446093408	-1.07084464752566	0.0000000776036804421402	TRUE	0.834535446093408
CPPED1	-0.265735367979395	0.8957540701288	-1.89335862319354	0.0000000000000000000000000000000000000000000000000000000000000261802919239714	TRUE	0.8957540701288
CPQ	0.312022548434187	0.779681116222777	-0.146384745519577	0.0527456614758951	FALSE	0.779681116222777
CPSF1	-0.136375992228691	0.872625018590953	-0.981241988070488	0.0000000433676346984851	TRUE	0.872625018590953
CPSF2	0.426829218102935	0.707140130057579	-0.408564416785631	0.000253011652236153	FALSE	0.707140130057579
CPSF3	0.200830003944713	0.828053002297032	-0.665409582977041	0.000719197818232501	FALSE	0.828053002297032
CPSF4	-0.315969744429818	0.641649909812541	0.0714960228029631	0.769256564113285	FALSE	0.769256564113285
CPSF6	-0.728296043569222	0.496468163143016	0.216908866128559	0.0816661412382941	FALSE	0.496468163143016
CPSF7	-0.250274436559836	0.717678211444531	-0.445505922219112	0.0000000287174531167137	TRUE	0.717678211444531
CPT1A	-0.170659060117214	0.910300274775149	-0.239473100616073	0.00108746733892781	TRUE	0.910300274775149
CPT1B	-0.140179838472879	0.973103173062906	-0.258215798330229	0.315423538755756	TRUE	0.973103173062906
CPT2	-0.474174356922082	0.706784107657687	-0.556115698341817	0.000156105524382637	TRUE	0.706784107657687
CPVL	1.77775124788018	0.234738430749608	-0.773915788241535	0.000000000017795636405744	FALSE	0.234738430749608
CR1	-0.261465733861491	0.862555646199538	-0.508804689285322	0.0000317529802599691	TRUE	0.862555646199538
CRADD	0.507174582946939	0.475116412052632	0.94524508617133	0.00000854647001604397	TRUE	0.475116412052632
CRAT	-0.195447355973918	0.845022941491196	-0.769934878392136	0.00000859402139988201	TRUE	0.845022941491196
CRB2	-0.405658021741425	0.667397648323486	-0.727790893576092	0.00450447786643349	TRUE	0.667397648323486
CRBN	-0.248257114876953	0.796609321661036	-0.865765221511899	0.00000000000000128110990183046	TRUE	0.796609321661036
CRCP	0.199861799776837	0.792136487160315	0.348598018325281	0.0000256711106908994	TRUE	0.792136487160315
CREB1	-0.717598606104605	0.305838939100302	-0.175132257954536	0.0694483241552489	TRUE	0.305838939100302
CREB3	0.588247501652348	0.373964813906979	0.299964262485601	0.0084675856206582	TRUE	0.373964813906979
CREB3L2	0.909985065142592	0.460967268556595	0.40633815455192	0.0174073369116361	TRUE	0.460967268556595
CREB3L4	-0.169586760989621	0.880974812749905	-1.51865847057694	0.0000000000589637529217291	TRUE	0.880974812749905
CREB5	-0.197387229847861	0.950340256291154	-1.58881048054377	0.00000000000000000000000000000000000000000180221675436254	TRUE	0.950340256291154
CREBBP	-1.22342905412209	0.332412140981704	-0.383802052351458	0.000000740159670597561	TRUE	0.332412140981704
CREBL2	-0.174350464737496	0.943763589253841	-0.21018039476927	0.210808231733368	TRUE	0.943763589253841
CREBRF	-1.56945639132124	0.205954538436366	0.137025589142175	0.294477668069539	FALSE	0.294477668069539
CREBZF	0.350490739856714	0.808621750493106	-0.0872955613276396	0.574523663338542	FALSE	0.808621750493106
CREG1	0.557815953606278	0.635873957119839	1.08831386404549	0.00000000000289671748521846	TRUE	0.635873957119839
CRELD1	-0.401966305032699	0.65917226898308	-0.129430730069648	0.450525398188971	TRUE	0.65917226898308
CRELD2	0.431412143204492	0.672878095852782	0.990004278285594	0.00000954557268170381	TRUE	0.672878095852782
CREM	1.55652442091874	0.22756780310994	4.14824103714593	0.000000000000000000000000000000000000000000000000000000000000000000000000918528664995216	TRUE	0.22756780310994
CRIP1	0.525502145082548	0.284814960570197	-1.2870956769131	0.0000000000358835080696455	FALSE	0.284814960570197
CRIP2	-0.153071460716819	0.857468399465466	-0.697830342389265	0.00523927760193916	TRUE	0.857468399465466
CRIPT	-0.61119411042783	0.538342786536036	0.178953627464172	0.0594678966299428	FALSE	0.538342786536036
CRISP3	0.198256386720932	0.480875202304137	-0.997757450974191	0.000516920777870828	FALSE	0.480875202304137
CRISPLD2	0.284935286648786	0.834535446093408	-1.45068377825293	0.000000000000000000000000000000000000584107952595227	FALSE	0.834535446093408
CRK	0.286280606285517	0.751902542975753	0.28112849095786	0.0196604792980875	TRUE	0.751902542975753
CRKL	-0.239077792322783	0.81647646417248	0.126952993760523	0.220572015499575	FALSE	0.81647646417248
CRLF3	-0.148167213130335	0.897363967769246	-1.41480092686672	0.00000000000000000000000000000713903189039278	TRUE	0.897363967769246
CRLS1	-0.867090549005162	0.290439768315306	-0.727958392516172	0.0000456930364680716	TRUE	0.290439768315306
CRNKL1	-0.0677065692865817	0.968637497555793	-0.0525148231393673	0.699370437134407	TRUE	0.968637497555793
CROCC	0.0394338121685642	0.961102703032648	-0.865692791969526	0.0000448701986947483	FALSE	0.961102703032648
CROCCP2	-0.23778311646379	0.737808933858383	-0.977458219150149	0.00000279828425468026	TRUE	0.737808933858383
CROCCP3	-0.0359187639187901	0.968637497555793	-0.535097511335368	0.000733903076996069	TRUE	0.968637497555793
CROT	0.0202337778709634	0.997384809114884	-1.31013190979839	0.000000574003561247923	FALSE	0.997384809114884
CRTAM	-0.0920643468157789	0.909857666854285	0.389335540700319	0.0110113766335416	FALSE	0.909857666854285
CRTAP	0.237125549061451	0.923665858744999	-1.07647265803237	0.000000000000000000000000181957921959021	FALSE	0.923665858744999
CRTC1	-0.313669333556927	0.687676058650853	-0.406864460277194	0.0460210906733746	TRUE	0.687676058650853
CRTC2	0.213441802521911	0.732259209964424	0.527552890305552	0.000000000000588439955459313	TRUE	0.732259209964424
CRTC3	0.220741281813645	0.869404879692665	-0.53626020088115	0.000160713791875836	FALSE	0.869404879692665
CRX	0.0478140249068866	0.911829631874065	0.464973864540363	0.00000209844776397879	TRUE	0.911829631874065
CRY1	0.442450697968912	0.609062856510699	1.43627676031078	0.000000000000000000000870952431681734	TRUE	0.609062856510699
CRY2	-0.785246074845067	0.396014488253834	0.469133334335647	0.0314368471074367	FALSE	0.396014488253834
CRYAB	1.39360063197817	0.390114381732471	3.79930559957109	0.000000000000000000000000000000000582395387707197	TRUE	0.390114381732471
CRYBB2P1	0.585279024705428	0.432799366402807	1.04233896799974	0.0000000000000146751014877948	TRUE	0.432799366402807
CRYBG3	0.0690924225934051	0.975159095230009	-0.3758407551634	0.00101549890420151	FALSE	0.975159095230009
CRYL1	0.227027449857403	0.842875944226634	0.335494650674112	0.0895806080086467	TRUE	0.842875944226634
CRYZ	0.368257852259864	0.879888655639016	-0.8205209134083	0.0000813303720714617	FALSE	0.879888655639016
CRYZL1	-0.455931418955813	0.737808933858383	-0.695721990439213	0.00112428447452587	TRUE	0.737808933858383
CS	-0.158279311468004	0.918427949793922	-0.339649269296643	0.000318760553315529	TRUE	0.918427949793922
CSAD	-0.553373624542562	0.647017656098149	-0.589464712298182	0.000197623994672627	TRUE	0.647017656098149
CSDE1	0.668937071953026	0.447677755432588	0.0917742910374244	0.203349912472718	TRUE	0.447677755432588
CSE1L	-0.0000206901067745235	0.999998248691248	-0.68263193865597	0.000518713844298032	TRUE	0.999998248691248
CSF1	0.477820318537604	0.618159401743089	2.14182710902631	0.0000000030961204484222	TRUE	0.618159401743089
CSF1R	-0.143294790302122	0.895157035647329	0.0674233621104161	0.636070992678416	FALSE	0.895157035647329
CSF2RA	0.335799319826462	0.491886689174731	-0.799040130000414	0.000000000000000000000000169521309915432	FALSE	0.491886689174731
CSF2RB	0.547793006301339	0.599949883553715	-1.17787900200598	0.00000000000000000000000000172968628498631	FALSE	0.599949883553715
CSF3R	0.337592526663097	0.652018865951835	-0.320475175551456	0.00000810027849902642	FALSE	0.652018865951835
CSGALNACT1	-0.994299738271609	0.641649909812541	-0.562551977015914	0.020650991879945	TRUE	0.641649909812541
CSGALNACT2	0.677297471456167	0.722622671660405	0.449654948075605	0.000000140640641299491	TRUE	0.722622671660405
CSK	0.0221555406102807	0.982648670652639	-1.95978241873421	0.00000000000000000000000000000000000000000000000000000000000000422012937366116	FALSE	0.982648670652639
CSNK1A1	1.4706138183503	0.303761384240695	0.914348457416277	0.000000000000000000000000000000000000000000000000000000560708289040764	TRUE	0.303761384240695
CSNK1D	0.933961844971224	0.284440711161229	0.637984672155476	0.000000000000000000000425243275349991	TRUE	0.284440711161229
CSNK1E	0.0231864494639567	0.987506849700383	1.36047004820578	0.00000000096556167369436	TRUE	0.987506849700383
CSNK1G1	-0.852940897699583	0.521841507045849	-0.0984588429014259	0.321524695956833	TRUE	0.521841507045849
CSNK1G2	0.0227325100179456	0.988228474074877	-0.112760887294692	0.42097427286666	FALSE	0.988228474074877
CSNK1G3	-0.804510041569918	0.527833117568324	-0.468475996228097	0.00141872065502395	TRUE	0.527833117568324
CSNK2A1	0.37423190024981	0.780577699347822	-0.116825115726807	0.508171344569673	FALSE	0.780577699347822
CSNK2B	0.626918885483446	0.427530142651272	0.501119310465238	0.0000000000000000000000019463750236586	TRUE	0.427530142651272
CSPP1	-0.60133973284294	0.508280351720239	-0.505657750369369	0.0220896717212914	TRUE	0.508280351720239
CSRNP1	0.583649971973225	0.708161161701772	0.920620650342226	0.0000000000000000000747725401589804	TRUE	0.708161161701772
CSRNP2	-0.596020160196617	0.645229982452669	-0.224577226772996	0.430252376304607	TRUE	0.645229982452669
CSRP1	0.00217458032854978	0.999565201942227	-0.317987840793662	0.0249217055473493	FALSE	0.999565201942227
CST3	0.187641208060171	0.917266079179981	-0.537507322786714	0.00000000930264436354533	FALSE	0.917266079179981
CST7	0.980947921804258	0.281666715672581	-1.20945829249248	0.00000000223223103460338	FALSE	0.281666715672581
CSTA	1.95369503296655	0.242393426375375	-0.781810277109631	0.00000000000000396928547925243	FALSE	0.242393426375375
CSTB	1.01107339724611	0.327573529806759	1.29864147220142	0.0000000000000000000000000000000000501292691343799	TRUE	0.327573529806759
CSTF1	-0.254859812841074	0.717241414733126	0.0903254692723303	0.729923734301543	FALSE	0.729923734301543
CSTF2	-0.065401758405228	0.952118929182835	-0.897815613507217	0.000000439409609215624	TRUE	0.952118929182835
CSTF2T	-0.966366823845543	0.348779672621724	-0.219282245967758	0.408704237431012	TRUE	0.408704237431012
CSTF3	-0.725252564674931	0.480218325067464	-1.27926611393753	0.00000296226083912813	TRUE	0.480218325067464
CTBP1	-0.0724340369184215	0.96019919333195	-0.326452729846587	0.0000201682373783629	TRUE	0.96019919333195
CTBP2	-0.881610858370676	0.251151747735062	-0.547566135347171	0.000000410538723838972	TRUE	0.251151747735062
CTBS	0.424374691881638	0.796609321661036	-0.148403798905807	0.109502380737909	FALSE	0.796609321661036
CTC1	0.610249604464119	0.515244090704175	0.665775925257715	0.00000000665532277135867	TRUE	0.515244090704175
CTCF	-0.303920791106463	0.679345856005187	-0.581966952408589	0.00305151549812805	TRUE	0.679345856005187
CTCFL	0.0854336162633156	0.718316747140387	0.279575983168076	0.0709090513900874	TRUE	0.718316747140387
